station,timeJ:,t090C:,t190C:,c0uS/cm:,c1uS/cm:,sal00:,sal11:,depSM:,density00:,fluroescence,sbeox0Mm/L:,sbeox0(%sat),v6:,upoly0:,latitude:,longitude:,prDM:,prDE:,flag:
C1,120.714943,6.091,6.0907,3.40E+04,3.40E+04,34.2394,34.2256,496,1029.2354,9.78E-02,23.872,7.714,0,42.269339,36.78188,-121.93923,500.289,725.608,0
C1,120.714963,6.0916,6.0902,3.40E+04,3.40E+04,34.2393,34.2256,497,1029.2399,1.01E-01,23.913,7.728,0,42.358167,36.78188,-121.93923,501.3,727.073,0
C1,120.714998,6.0892,6.0862,3.40E+04,3.40E+04,34.2396,34.2254,498,1029.245,1.01E-01,23.852,7.708,0,42.387742,36.78188,-121.93923,502.309,728.538,0
C1,120.715038,6.0769,6.0763,3.40E+04,3.40E+04,34.2409,34.2269,499,1029.2523,1.03E-01,23.785,7.684,0,41.971607,36.78188,-121.93923,503.319,730.002,0
C1,120.715064,6.0543,6.0536,3.40E+04,3.40E+04,34.2428,34.2288,500,1029.2616,1.03E-01,23.68,7.646,0,41.715828,36.78188,-121.93923,504.329,731.467,0
C1,120.715701,6.0546,6.0545,3.40E+04,3.40E+04,34.2417,34.2275,501,1029.2653,1.04E-01,23.102,7.459,0,42.687032,36.78188,-121.93923,505.339,732.932,0
C2,120.775359,13.1059,13.1061,3.94E+04,3.94E+04,33.3831,33.4423,1,1025.124,1.56E-01,290.342,108.816,0,-7.4243772,36.78696,-121.91788,1.007,1.461,0.00E+00
C2,120.77545,13.1029,13.0995,3.94E+04,3.93E+04,33.42,33.338,2,1025.1576,3.32E-01,265.191,99.407,0,-5.0372259,36.78696,-121.91788,2.015,2.922,0.00E+00
C2,120.7755,13.0892,13.0902,3.93E+04,3.93E+04,33.3439,33.3715,3,1025.106,6.62E-01,253.771,95.054,0,-5.4343165,36.78696,-121.91788,3.022,4.383,0.00E+00
C2,120.775527,13.0703,13.0907,3.93E+04,3.93E+04,33.3097,33.3806,4,1025.0877,6.78E-01,242.789,90.886,0,-5.3614447,36.78696,-121.91788,4.03,5.845,0.00E+00
C2,120.776098,13.0386,13.0855,3.92E+04,3.94E+04,33.2633,33.4313,5,1025.0628,8.53E-01,281.482,105.285,0,-5.2088962,36.78696,-121.91788,5.037,7.306,0.00E+00
C2,120.776633,13.0969,13.0923,3.95E+04,3.95E+04,33.516,33.4994,6,1025.2512,6.63E-01,304.05,114.027,0,-5.4100456,36.78696,-121.91788,6.045,8.767,0.00E+00
C2,120.776637,13.0692,13.065,3.95E+04,3.95E+04,33.5135,33.4998,7,1025.2592,8.05E-01,302.988,113.562,0,-5.2001345,36.78696,-121.91788,7.052,10.228,0.00E+00
C2,120.776658,13.0567,13.0565,3.95E+04,3.94E+04,33.5142,33.5,8,1025.2668,8.41E-01,302.513,113.356,0,-5.1352293,36.78696,-121.91788,8.06,11.69,0.00E+00
C2,120.77668,13.0478,13.0477,3.95E+04,3.94E+04,33.5151,33.501,9,1025.2738,1.10E+00,302.766,113.43,0,-5.5511089,36.78696,-121.91788,9.067,13.151,0.00E+00
C2,120.776697,13.0336,13.0331,3.94E+04,3.94E+04,33.5164,33.5024,10,1025.2821,1.24E+00,302.522,113.307,0,-5.7206223,36.78696,-121.91788,10.075,14.612,0.00E+00
C2,120.776719,13.0203,13.0211,3.94E+04,3.94E+04,33.5173,33.5033,11,1025.29,1.34E+00,302.917,113.424,0,-5.5983643,36.78696,-121.91788,11.082,16.073,0.00E+00
C2,120.776741,12.9993,13.0017,3.94E+04,3.94E+04,33.5187,33.5047,12,1025.2997,1.38E+00,302.602,113.258,0,-5.2988712,36.78696,-121.91788,12.089,17.534,0.00E+00
C2,120.776758,12.9632,12.9633,3.94E+04,3.94E+04,33.5196,33.5062,13,1025.3121,1.51E+00,302.011,112.953,0,-5.1413049,36.78696,-121.91788,13.097,18.996,0.00E+00
C2,120.77678,12.9341,12.9347,3.94E+04,3.93E+04,33.5198,33.5058,14,1025.3225,1.62E+00,300.777,112.425,0,-5.1004786,36.78696,-121.91788,14.104,20.457,0.00E+00
C2,120.776799,12.8188,12.8211,3.92E+04,3.92E+04,33.5214,33.507,15,1025.351,1.58E+00,299.992,111.865,0,-5.0915444,36.78696,-121.91788,15.112,21.918,0.00E+00
C2,120.776824,12.6259,12.6347,3.91E+04,3.91E+04,33.532,33.5144,16,1025.4015,1.55E+00,293.454,108.999,0,-4.8610281,36.78696,-121.91788,16.12,23.379,0.00E+00
C2,120.776844,12.0126,12.0157,3.85E+04,3.85E+04,33.5183,33.5222,17,1025.5129,1.60E+00,287.792,105.525,0,-4.4695252,36.78696,-121.91788,17.127,24.841,0.00E+00
C2,120.776857,11.7586,11.7606,3.83E+04,3.83E+04,33.5535,33.5423,18,1025.5925,1.46E+00,277.032,101.061,0,-4.26593,36.78696,-121.91788,18.135,26.302,0.00E+00
C2,120.776871,11.719,11.7181,3.83E+04,3.83E+04,33.5717,33.5609,19,1025.6186,1.44E+00,250.994,91.497,0,-4.265473,36.78696,-121.91788,19.142,27.763,0.00E+00
C2,120.776899,11.8194,11.8039,3.84E+04,3.83E+04,33.5641,33.5489,20,1025.5984,2.05E+00,233.231,85.196,0,1.3402816,36.78696,-121.91788,20.15,29.224,0.00E+00
C2,120.776925,11.6514,11.6492,3.82E+04,3.82E+04,33.584,33.5717,21,1025.6498,2.33E+00,247.35,90.047,0,1.4953386,36.78696,-121.91788,21.157,30.686,0.00E+00
C2,120.776935,11.6196,11.6199,3.82E+04,3.82E+04,33.5867,33.5739,22,1025.6623,2.15E+00,246.065,89.52,0,0.4074256,36.78696,-121.91788,22.165,32.147,0.00E+00
C2,120.776959,11.5676,11.5917,3.82E+04,3.82E+04,33.5914,33.5745,23,1025.6801,2.79E+00,235.712,85.662,0,0.9857165,36.78696,-121.91788,23.172,33.608,0.00E+00
C2,120.776983,11.3966,11.3937,3.80E+04,3.80E+04,33.6085,33.5976,24,1025.7294,2.59E+00,231.004,83.656,0,5.0066991,36.78696,-121.91788,24.18,35.07,0.00E+00
C2,120.776995,11.3727,11.3721,3.80E+04,3.80E+04,33.6112,33.5985,25,1025.7404,2.32E+00,228.605,82.747,0,4.7888523,36.78696,-121.91788,25.187,36.531,0.00E+00
C2,120.777018,11.3567,11.3614,3.80E+04,3.80E+04,33.6119,33.5978,26,1025.7484,1.77E+00,217.242,78.608,0,6.2852422,36.78696,-121.91788,26.195,37.993,0.00E+00
C2,120.777037,11.3296,11.3368,3.80E+04,3.80E+04,33.6137,33.5992,27,1025.7593,1.46E+00,213.52,77.217,0,6.8952637,36.78696,-121.91788,27.202,39.454,0.00E+00
C2,120.77706,11.3196,11.3198,3.80E+04,3.79E+04,33.6121,33.5989,28,1025.7643,1.14E+00,211.039,76.303,0,7.8193695,36.78696,-121.91788,28.21,40.915,0.00E+00
C2,120.777074,11.3038,11.3036,3.79E+04,3.79E+04,33.6131,33.5991,29,1025.7725,9.50E-01,210.853,76.211,0,8.1245288,36.78696,-121.91788,29.217,42.376,0.00E+00
C2,120.777094,11.2513,11.2561,3.79E+04,3.79E+04,33.6225,33.6063,30,1025.794,1.05E+00,211.48,76.357,0,8.4541279,36.78696,-121.91788,30.225,43.838,0.00E+00
C2,120.77712,11.183,11.1944,3.79E+04,3.78E+04,33.6356,33.6177,31,1025.8211,1.39E+00,212.008,76.443,0,8.6628565,36.78696,-121.91788,31.233,45.299,0.00E+00
C2,120.777143,11.1117,11.1122,3.78E+04,3.78E+04,33.6448,33.6316,32,1025.8457,1.43E+00,210.463,75.774,0,9.0129759,36.78696,-121.91788,32.24,46.761,0.00E+00
C2,120.777158,11.0543,11.055,3.78E+04,3.77E+04,33.6555,33.6422,33,1025.8689,1.46E+00,209.319,75.275,0,9.5441156,36.78696,-121.91788,33.248,48.222,0.00E+00
C2,120.777175,11.0388,11.0386,3.77E+04,3.77E+04,33.6602,33.6465,34,1025.8799,1.19E+00,207.13,74.466,0,10.216887,36.78696,-121.91788,34.256,49.684,0.00E+00
C2,120.777201,11.0674,11.0654,3.78E+04,3.78E+04,33.6699,33.6564,35,1025.8868,9.42E-01,201.607,72.529,0,10.546509,36.78696,-121.91788,35.263,51.145,0.00E+00
C2,120.777215,11.1663,11.1642,3.79E+04,3.79E+04,33.7024,33.6888,36,1025.8988,9.18E-01,201.842,72.782,0,10.57246,36.78696,-121.91788,36.271,52.606,0.00E+00
C2,120.777236,11.2104,11.1892,3.80E+04,3.79E+04,33.7207,33.7006,37,1025.9096,8.49E-01,213.528,77.076,0,11.761401,36.78696,-121.91788,37.278,54.068,0.00E+00
C2,120.777253,11.109,11.1088,3.79E+04,3.79E+04,33.7324,33.7187,38,1025.9415,6.59E-01,230.973,83.199,0,11.732286,36.78696,-121.91788,38.286,55.529,0.00E+00
C2,120.777279,11.0477,11.0693,3.78E+04,3.78E+04,33.7436,33.7229,39,1025.9659,7.03E-01,231.41,83.255,0,10.558426,36.78696,-121.91788,39.293,56.991,0.00E+00
C2,120.777301,10.8379,10.843,3.76E+04,3.76E+04,33.7426,33.7274,40,1026.0072,7.32E-01,227.656,81.537,0,10.573423,36.78696,-121.91788,40.301,58.452,0.00E+00
C2,120.777318,10.7349,10.7344,3.75E+04,3.75E+04,33.7358,33.7231,41,1026.0248,7.60E-01,223.96,80.033,0,10.471545,36.78696,-121.91788,41.309,59.913,0.00E+00
C2,120.777338,10.7664,10.767,3.76E+04,3.76E+04,33.7339,33.7204,42,1026.0223,7.25E-01,207.117,74.061,0,12.339672,36.78696,-121.91788,42.316,61.375,0.00E+00
C2,120.777373,10.7671,10.7702,3.76E+04,3.76E+04,33.7314,33.718,43,1026.0247,8.49E-01,198.966,71.148,0,14.625676,36.78696,-121.91788,43.324,62.836,0.00E+00
C2,120.777378,10.7068,10.7099,3.75E+04,3.75E+04,33.727,33.7164,44,1026.0365,6.31E-01,203.316,72.608,0,14.383096,36.78696,-121.91788,44.332,64.298,0.00E+00
C2,120.777387,10.6841,10.6828,3.75E+04,3.75E+04,33.7256,33.7123,45,1026.044,6.98E-01,206.072,73.556,0,14.098629,36.78696,-121.91788,45.339,65.759,0.00E+00
C2,120.777413,10.7142,10.7096,3.75E+04,3.75E+04,33.7254,33.7125,46,1026.0431,6.22E-01,196.028,70.016,0,14.061485,36.78696,-121.91788,46.347,67.221,0.00E+00
C2,120.777442,10.7105,10.7062,3.75E+04,3.75E+04,33.7286,33.7156,47,1026.0508,5.61E-01,194.704,69.538,0,14.22823,36.78696,-121.91788,47.355,68.682,0.00E+00
C2,120.777463,10.7015,10.7008,3.75E+04,3.75E+04,33.7369,33.7233,48,1026.0634,6.07E-01,196.731,70.253,0,14.200878,36.78696,-121.91788,48.362,70.144,0.00E+00
C2,120.777484,10.6995,10.6998,3.75E+04,3.75E+04,33.738,33.7236,49,1026.0692,5.91E-01,198.341,70.825,0,14.523595,36.78696,-121.91788,49.37,71.605,0.00E+00
C2,120.7775,10.6961,10.6955,3.75E+04,3.75E+04,33.738,33.7249,50,1026.0743,6.58E-01,200.629,71.637,0,14.738169,36.78696,-121.91788,50.378,73.067,0.00E+00
C2,120.777516,10.6964,10.6958,3.75E+04,3.75E+04,33.7385,33.7252,51,1026.0792,6.78E-01,200.672,71.653,0,14.577899,36.78696,-121.91788,51.385,74.528,0.00E+00
C2,120.77753,10.697,10.6963,3.75E+04,3.75E+04,33.7391,33.7256,52,1026.0841,7.13E-01,200.221,71.493,0,14.520043,36.78696,-121.91788,52.393,75.99,0.00E+00
C2,120.777552,10.6943,10.695,3.75E+04,3.75E+04,33.7388,33.7253,53,1026.0889,7.11E-01,200.42,71.56,0,14.620833,36.78696,-121.91788,53.401,77.451,0.00E+00
C2,120.777576,10.6915,10.691,3.75E+04,3.75E+04,33.7381,33.7247,54,1026.0934,6.15E-01,200.433,71.56,0,14.704849,36.78696,-121.91788,54.408,78.913,0.00E+00
C2,120.7776,10.6936,10.6938,3.75E+04,3.75E+04,33.738,33.7243,55,1026.0974,6.08E-01,199.833,71.349,0,14.601849,36.78696,-121.91788,55.416,80.374,0.00E+00
C2,120.777623,10.6914,10.6905,3.75E+04,3.75E+04,33.7384,33.7248,56,1026.1027,6.51E-01,199.824,71.342,0,14.59424,36.78696,-121.91788,56.424,81.836,0.00E+00
C2,120.777638,10.6884,10.6878,3.75E+04,3.75E+04,33.7387,33.7251,57,1026.108,7.12E-01,199.873,71.355,0,14.413659,36.78696,-121.91788,57.432,83.297,0.00E+00
C2,120.777655,10.6861,10.6857,3.75E+04,3.75E+04,33.7384,33.7248,58,1026.1128,7.58E-01,199.748,71.307,0,14.469461,36.78696,-121.91788,58.439,84.759,0.00E+00
C2,120.777673,10.6812,10.6807,3.75E+04,3.75E+04,33.7384,33.7248,59,1026.1182,8.27E-01,199.501,71.212,0,14.963362,36.78696,-121.91788,59.447,86.221,0.00E+00
C2,120.77769,10.6655,10.6689,3.75E+04,3.75E+04,33.7403,33.7262,60,1026.127,6.85E-01,198.865,70.961,0,14.975578,36.78696,-121.91788,60.455,87.682,0.00E+00
C2,120.777723,10.6391,10.635,3.75E+04,3.75E+04,33.743,33.7299,61,1026.1383,6.40E-01,197.364,70.387,0,14.677796,36.78696,-121.91788,61.462,89.144,0.00E+00
C2,120.777739,10.5907,10.59,3.74E+04,3.74E+04,33.7483,33.7346,62,1026.1555,6.44E-01,197.814,70.476,0,14.470813,36.78696,-121.91788,62.47,90.605,0.00E+00
C2,120.777755,10.5729,10.5734,3.74E+04,3.74E+04,33.7486,33.7351,63,1026.1634,6.16E-01,196.306,69.913,0,14.685726,36.78696,-121.91788,63.478,92.067,0.00E+00
C2,120.777769,10.5332,10.5345,3.74E+04,3.74E+04,33.7504,33.7367,64,1026.1763,7.03E-01,194.215,69.109,0,15.098778,36.78696,-121.91788,64.486,93.528,0.00E+00
C2,120.777794,10.5183,10.5229,3.74E+04,3.74E+04,33.7523,33.7378,65,1026.1849,6.39E-01,190.874,67.9,0,15.218082,36.78696,-121.91788,65.493,94.99,0.00E+00
C2,120.777819,10.4846,10.4842,3.73E+04,3.73E+04,33.7553,33.7419,66,1026.1977,5.65E-01,189.128,67.231,0,15.320659,36.78696,-121.91788,66.501,96.452,0.00E+00
C2,120.777836,10.4786,10.4782,3.73E+04,3.73E+04,33.7558,33.7422,67,1026.2038,4.77E-01,188.99,67.174,0,15.526419,36.78696,-121.91788,67.509,97.913,0.00E+00
C2,120.777852,10.467,10.4665,3.73E+04,3.73E+04,33.7576,33.7441,68,1026.2118,5.61E-01,188.379,66.94,0,16.32047,36.78696,-121.91788,68.517,99.375,0.00E+00
C2,120.777868,10.4587,10.4587,3.73E+04,3.73E+04,33.7578,33.744,69,1026.2179,5.07E-01,188.213,66.869,0,16.383745,36.78696,-121.91788,69.525,100.837,0.00E+00
C2,120.777899,10.4601,10.4595,3.73E+04,3.73E+04,33.7577,33.744,70,1026.2221,5.75E-01,188.003,66.797,0,16.316808,36.78696,-121.91788,70.532,102.298,0.00E+00
C2,120.777912,10.4486,10.4479,3.73E+04,3.73E+04,33.759,33.7453,71,1026.2297,4.91E-01,187.824,66.717,0,16.600099,36.78696,-121.91788,71.54,103.76,0.00E+00
C2,120.777925,10.4422,10.4418,3.73E+04,3.73E+04,33.7599,33.7463,72,1026.2361,5.29E-01,187.842,66.715,0,16.636989,36.78696,-121.91788,72.548,105.222,0.00E+00
C2,120.777957,10.4339,10.4361,3.73E+04,3.73E+04,33.7609,33.7466,73,1026.2429,4.59E-01,187.199,66.475,0,16.42149,36.78696,-121.91788,73.556,106.683,0.00E+00
C2,120.777979,10.4087,10.4075,3.73E+04,3.73E+04,33.7633,33.7498,74,1026.2537,5.05E-01,187.151,66.423,0,17.221584,36.78696,-121.91788,74.563,108.145,0.00E+00
C2,120.777989,10.4041,10.4035,3.73E+04,3.73E+04,33.7635,33.7499,75,1026.2592,5.54E-01,187.103,66.399,0,17.033814,36.78696,-121.91788,75.571,109.607,0.00E+00
C2,120.778013,10.4035,10.4045,3.73E+04,3.73E+04,33.7641,33.7497,76,1026.2643,5.53E-01,186.209,66.081,0,16.570772,36.78696,-121.91788,76.579,111.068,0.00E+00
C2,120.778029,10.3983,10.3977,3.73E+04,3.73E+04,33.7671,33.7533,77,1026.2721,5.29E-01,186.1,66.037,0,17.130246,36.78696,-121.91788,77.587,112.53,0.00E+00
C2,120.778049,10.4047,10.4032,3.73E+04,3.73E+04,33.768,33.7539,78,1026.2762,5.30E-01,187.187,66.432,0,17.288522,36.78696,-121.91788,78.595,113.992,0.00E+00
C2,120.77808,10.4047,10.4037,3.73E+04,3.73E+04,33.7696,33.7556,79,1026.2821,4.84E-01,190.842,67.73,0,16.968468,36.78696,-121.91788,79.602,115.453,0.00E+00
C2,120.778093,10.3976,10.397,3.73E+04,3.73E+04,33.7756,33.7618,80,1026.2925,5.43E-01,188.891,67.03,0,16.888415,36.78696,-121.91788,80.61,116.915,0.00E+00
C2,120.778113,10.3873,10.3872,3.73E+04,3.73E+04,33.7764,33.7624,81,1026.2995,5.30E-01,189.614,67.272,0,17.025935,36.78696,-121.91788,81.618,118.377,0.00E+00
C2,120.778136,10.3593,10.3586,3.73E+04,3.72E+04,33.7796,33.7657,82,1026.3114,5.73E-01,191.416,67.871,0,17.003789,36.78696,-121.91788,82.626,119.839,0.00E+00
C2,120.778147,10.3345,10.3344,3.72E+04,3.72E+04,33.7835,33.7696,83,1026.3233,5.62E-01,190.162,67.392,0,16.921853,36.78696,-121.91788,83.634,121.3,0.00E+00
C2,120.778169,10.3193,10.3221,3.72E+04,3.72E+04,33.7859,33.7715,84,1026.3324,5.67E-01,188.252,66.694,0,17.383699,36.78696,-121.91788,84.642,122.762,0.00E+00
C2,120.778204,10.3182,10.3165,3.72E+04,3.72E+04,33.7855,33.7719,85,1026.3369,6.37E-01,188.067,66.627,0,17.272373,36.78696,-121.91788,85.649,124.224,0.00E+00
C2,120.778222,10.294,10.2928,3.72E+04,3.72E+04,33.7899,33.7764,86,1026.349,5.93E-01,188.525,66.756,0,17.267745,36.78696,-121.91788,86.657,125.686,0.00E+00
C2,120.778232,10.2906,10.2903,3.72E+04,3.72E+04,33.7904,33.7765,87,1026.3545,6.03E-01,188.241,66.651,0,17.250998,36.78696,-121.91788,87.665,127.147,0.00E+00
C2,120.77825,10.2706,10.2732,3.72E+04,3.72E+04,33.7928,33.7782,88,1026.3644,6.76E-01,188.173,66.599,0,17.468527,36.78696,-121.91788,88.673,128.609,0.00E+00
C2,120.778274,10.2726,10.2691,3.72E+04,3.72E+04,33.7918,33.7784,89,1026.3678,6.82E-01,188.507,66.72,0,17.75605,36.78696,-121.91788,89.681,130.071,0.00E+00
C2,120.7783,10.2546,10.2533,3.72E+04,3.72E+04,33.7934,33.7797,90,1026.3767,7.42E-01,188.195,66.584,0,17.659295,36.78696,-121.91788,90.689,131.533,0.00E+00
C2,120.778323,10.1997,10.1999,3.71E+04,3.71E+04,33.7974,33.7833,91,1026.3939,6.54E-01,187.677,66.324,0,17.440232,36.78696,-121.91788,91.697,132.994,0.00E+00
C2,120.778335,10.1715,10.1709,3.71E+04,3.71E+04,33.8006,33.7869,92,1026.4059,6.73E-01,186.769,65.964,0,17.49447,36.78696,-121.91788,92.704,134.456,0.00E+00
C2,120.778357,10.1668,10.1635,3.71E+04,3.71E+04,33.8008,33.7873,93,1026.4113,6.27E-01,183.393,64.765,0,18.017598,36.78696,-121.91788,93.712,135.918,0.00E+00
C2,120.778385,10.1233,10.1205,3.71E+04,3.71E+04,33.8017,33.7889,94,1026.4241,5.27E-01,181.82,64.149,0,18.184122,36.78696,-121.91788,94.72,137.38,0.00E+00
C2,120.778398,9.997,9.9985,3.70E+04,3.70E+04,33.8153,33.8017,95,1026.4609,5.55E-01,182.016,64.048,0,18.438271,36.78696,-121.91788,95.728,138.842,0.00E+00
C2,120.778418,9.9873,9.9878,3.70E+04,3.69E+04,33.8154,33.8009,96,1026.4672,5.14E-01,175.917,61.889,0,18.710671,36.78696,-121.91788,96.736,140.304,0.00E+00
C2,120.778444,9.9732,9.9724,3.69E+04,3.69E+04,33.8149,33.8013,97,1026.4738,4.25E-01,169.637,59.661,0,19.533229,36.78696,-121.91788,97.744,141.766,0.00E+00
C2,120.778467,9.9666,9.967,3.69E+04,3.69E+04,33.8147,33.8013,98,1026.4793,4.34E-01,169.587,59.635,0,19.632451,36.78696,-121.91788,98.752,143.227,0.00E+00
C2,120.778482,9.9693,9.969,3.69E+04,3.69E+04,33.8145,33.8009,99,1026.4833,4.37E-01,168.791,59.358,0,19.928789,36.78696,-121.91788,99.76,144.689,0.00E+00
C2,120.778505,9.9728,9.9723,3.69E+04,3.69E+04,33.8142,33.8003,100,1026.487,4.45E-01,169.207,59.509,0,19.907116,36.78696,-121.91788,100.768,146.151,0.00E+00
C2,120.778524,9.9646,9.9635,3.69E+04,3.69E+04,33.8143,33.8003,101,1026.493,4.25E-01,169.931,59.753,0,19.896697,36.78696,-121.91788,101.776,147.613,0.00E+00
C2,120.778551,9.9716,9.9707,3.69E+04,3.69E+04,33.8137,33.7998,102,1026.4959,4.34E-01,169.152,59.488,0,20.097676,36.78696,-121.91788,102.783,149.075,0.00E+00
C2,120.778574,9.967,9.9686,3.69E+04,3.69E+04,33.8139,33.7998,103,1026.5014,3.85E-01,169.026,59.438,0,20.288951,36.78696,-121.91788,103.791,150.537,0.00E+00
C2,120.778587,9.9698,9.9689,3.69E+04,3.69E+04,33.8137,33.7997,104,1026.5053,4.04E-01,169.06,59.454,0,20.103186,36.78696,-121.91788,104.799,151.998,0.00E+00
C2,120.778608,9.9697,9.9669,3.69E+04,3.69E+04,33.8135,33.7997,105,1026.5098,4.09E-01,168.919,59.404,0,19.733218,36.78696,-121.91788,105.807,153.461,0.00E+00
C2,120.778626,9.9667,9.9658,3.69E+04,3.69E+04,33.8134,33.7995,106,1026.5148,4.35E-01,168.919,59.4,0,19.827043,36.78696,-121.91788,106.815,154.923,0.00E+00
C2,120.778648,9.9636,9.9643,3.69E+04,3.69E+04,33.8134,33.7995,107,1026.5199,4.16E-01,168.511,59.252,0,20.285597,36.78696,-121.91788,107.823,156.384,0.00E+00
C2,120.778677,9.9616,9.9588,3.69E+04,3.69E+04,33.8134,33.7992,108,1026.5247,4.08E-01,168.425,59.219,0,20.083275,36.78696,-121.91788,108.831,157.846,0.00E+00
C2,120.778701,9.8515,9.8584,3.68E+04,3.68E+04,33.8153,33.8011,109,1026.5495,4.09E-01,168.613,59.144,0,20.348294,36.78696,-121.91788,109.839,159.308,0.00E+00
C2,120.778713,9.8067,9.8082,3.68E+04,3.68E+04,33.8198,33.8061,110,1026.5651,4.17E-01,167.32,58.635,0,20.339513,36.78696,-121.91788,110.847,160.77,0.00E+00
C2,120.778732,9.741,9.7422,3.68E+04,3.67E+04,33.8332,33.8185,111,1026.5912,3.90E-01,157.016,54.95,0,20.784371,36.78696,-121.91788,111.855,162.232,0.00E+00
C2,120.778753,9.7396,9.7398,3.68E+04,3.68E+04,33.8412,33.8266,112,1026.6022,3.50E-01,148.915,52.116,0,21.389939,36.78696,-121.91788,112.863,163.694,0.00E+00
C2,120.778768,9.6881,9.6884,3.67E+04,3.67E+04,33.851,33.8366,113,1026.6232,3.26E-01,147.036,51.404,0,20.806787,36.78696,-121.91788,113.871,165.156,0.00E+00
C2,120.778799,9.684,9.69,3.67E+04,3.67E+04,33.8525,33.8371,114,1026.6295,3.32E-01,146.778,51.309,0,20.850882,36.78696,-121.91788,114.879,166.618,0.00E+00
C2,120.778819,9.6647,9.6696,3.67E+04,3.67E+04,33.8579,33.8417,115,1026.6416,3.31E-01,148.4,51.857,0,22.155193,36.78696,-121.91788,115.887,168.08,0.00E+00
C2,120.778838,9.6388,9.6386,3.67E+04,3.67E+04,33.8621,33.8484,116,1026.6538,3.46E-01,148.058,51.709,0,22.548113,36.78696,-121.91788,116.895,169.542,0.00E+00
C2,120.778851,9.6219,9.6185,3.67E+04,3.67E+04,33.8647,33.8518,117,1026.6632,3.38E-01,147.292,51.423,0,22.836218,36.78696,-121.91788,117.903,171.004,0.00E+00
C2,120.778876,9.6139,9.6088,3.67E+04,3.67E+04,33.8659,33.8535,118,1026.67,3.35E-01,145.365,50.742,0,22.901819,36.78696,-121.91788,118.911,172.466,0.00E+00
C2,120.778904,9.6064,9.6045,3.67E+04,3.67E+04,33.8666,33.8529,119,1026.6764,3.10E-01,144.221,50.335,0,23.009871,36.78696,-121.91788,119.919,173.928,0.00E+00
C2,120.778916,9.6078,9.6044,3.67E+04,3.67E+04,33.8661,33.8529,120,1026.6803,3.48E-01,144.301,50.364,0,22.559316,36.78696,-121.91788,120.927,175.39,0.00E+00
C2,120.778935,9.5938,9.5942,3.67E+04,3.67E+04,33.869,33.8545,121,1026.6895,3.14E-01,144.224,50.323,0,23.139991,36.78696,-121.91788,121.935,176.852,0.00E+00
C2,120.778958,9.5864,9.5832,3.67E+04,3.66E+04,33.8695,33.8562,122,1026.6957,3.39E-01,143.531,50.073,0,23.391552,36.78696,-121.91788,122.943,178.314,0.00E+00
C2,120.778972,9.562,9.5642,3.66E+04,3.66E+04,33.8743,33.8595,123,1026.7081,3.20E-01,142.281,49.612,0,23.392642,36.78696,-121.91788,123.951,179.776,0.00E+00
C2,120.778999,9.5635,9.5645,3.66E+04,3.66E+04,33.8734,33.8596,124,1026.7117,3.63E-01,138.823,48.408,0,24.095009,36.78696,-121.91788,124.959,181.238,0.00E+00
C2,120.779028,9.5623,9.5626,3.66E+04,3.66E+04,33.8737,33.8593,125,1026.7167,3.41E-01,137.923,48.092,0,23.69972,36.78696,-121.91788,125.967,182.7,0.00E+00
C2,120.779048,9.5246,9.5249,3.66E+04,3.66E+04,33.8809,33.8671,126,1026.7331,3.01E-01,138.389,48.217,0,23.639048,36.78696,-121.91788,126.975,184.162,0.00E+00
C2,120.779057,9.5174,9.5179,3.66E+04,3.66E+04,33.8817,33.8678,127,1026.7395,3.20E-01,138.778,48.346,0,23.814329,36.78696,-121.91788,127.983,185.624,0.00E+00
C2,120.77907,9.5013,9.5013,3.66E+04,3.66E+04,33.8842,33.87,128,1026.7487,3.32E-01,137.354,47.833,0,24.083886,36.78696,-121.91788,128.992,187.086,0.00E+00
C2,120.779101,9.5,9.5034,3.66E+04,3.66E+04,33.8841,33.8691,129,1026.7535,3.03E-01,130.594,45.478,0,24.797873,36.78696,-121.91788,129.999,188.548,0.00E+00
C2,120.77912,9.4674,9.4667,3.66E+04,3.66E+04,33.8885,33.8748,130,1026.7669,2.97E-01,130.997,45.587,0,24.512905,36.78696,-121.91788,131.007,190.01,0.00E+00
C2,120.779139,9.4525,9.452,3.66E+04,3.65E+04,33.8909,33.8768,131,1026.7758,3.02E-01,129.795,45.154,0,24.795659,36.78696,-121.91788,132.016,191.472,0.00E+00
C2,120.77917,9.4292,9.4277,3.65E+04,3.65E+04,33.8927,33.8794,132,1026.7856,2.77E-01,125.735,43.72,0,25.102554,36.78696,-121.91788,133.024,192.935,0.00E+00
C2,120.779183,9.3099,9.3109,3.65E+04,3.64E+04,33.9124,33.8988,133,1026.8253,3.14E-01,126.335,43.819,0,24.700127,36.78696,-121.91788,134.032,194.397,0.00E+00
C2,120.779196,9.2854,9.2848,3.64E+04,3.64E+04,33.9164,33.903,134,1026.837,2.96E-01,125.341,43.452,0,24.619607,36.78696,-121.91788,135.04,195.859,0.00E+00
C2,120.779219,9.2734,9.2734,3.64E+04,3.64E+04,33.918,33.9044,135,1026.8448,2.61E-01,115.868,40.158,0,25.18713,36.78696,-121.91788,136.048,197.321,0.00E+00
C2,120.779245,9.2164,9.2209,3.64E+04,3.64E+04,33.926,33.9112,136,1026.8649,2.56E-01,112.183,38.834,0,25.869737,36.78696,-121.91788,137.056,198.783,0.00E+00
